FEATURE_1	FEATURE_2	FEATURE_3	FEATURE_4	FEATURE_5	AD_ID	CONTROL	RESPONSE	TIME
2	1	2	2	3	3	1	0	Day 8, 5:00
3	1	2	2	1	3	1	0	Day 8, 6:00
1	1	2	2	3	3	0	0	Day 8, 5:00
5	1	2	2	4	3	0	0	Day 8, 8:00
3	1	2	2	4	3	0	0	Day 8, 8:00
3	1	2	2	5	3	0	0	Day 8, 7:00
2	1	3	1	5	2	0	0	Day 8, 12:00
2	2	2	2	5	3	0	0	Day 8, 8:00
3	1	2	2	5	3	0	0	Day 8, 7:00
3	1	2	2	3	3	0	0	Day 8, 8:00
1	2	2	2	4	3	0	0	Day 8, 7:00
2	1	3	1	4	1	0	0	Day 8, 8:00
1	2	2	2	1	3	1	0	Day 8, 9:00
3	1	2	2	1	3	0	0	Day 8, 7:00
3	2	2	2	1	3	0	0	Day 8, 8:00
3	1	2	2	5	3	0	0	Day 8, 8:00
3	1	2	2	1	3	0	0	Day 8, 7:00
3	1	2	2	4	2	1	0	Day 8, 13:00
1	1	2	2	1	3	0	0	Day 8, 8:00
3	1	2	2	1	3	0	0	Day 8, 8:00
2	1	2	2	4	3	0	0	Day 8, 8:00
3	1	2	2	1	3	0	0	Day 8, 5:00
2	1	2	2	4	2	0	0	Day 8, 8:00
3	1	4	1	1	1	0	0	Day 8, 8:00
3	1	2	2	2	3	0	0	Day 8, 8:00
2	1	2	2	3	3	0	0	Day 8, 5:00
2	1	2	2	4	3	0	0	Day 8, 7:00
3	1	3	1	4	2	0	0	Day 8, 5:00
1	2	3	1	4	2	1	0	Day 8, 7:00
2	1	2	2	3	3	0	0	Day 8, 8:00
2	1	4	1	1	2	0	0	Day 8, 7:00
1	1	2	2	2	3	0	0	Day 8, 7:00
3	1	3	1	1	3	0	0	Day 8, 5:00
5	1	2	2	3	3	0	0	Day 8, 8:00
1	1	3	1	3	2	0	0	Day 8, 8:00
3	1	2	2	5	3	1	0	Day 8, 8:00
1	1	2	2	1	3	0	0	Day 8, 8:00
1	1	3	1	1	2	0	0	Day 8, 9:00
2	1	2	2	3	3	1	0	Day 8, 6:00
4	1	3	1	1	1	1	1	Day 8, 8:00
2	1	2	2	2	3	0	0	Day 8, 20:00
2	1	4	4	1	3	0	0	Day 8, 8:00
3	1	2	2	3	1	1	0	Day 8, 8:00
1	1	3	1	4	3	0	0	Day 8, 9:00
2	2	1	2	2	1	1	1	Day 8, 9:00
2	1	2	2	5	3	0	0	Day 8, 9:00
2	1	3	1	5	1	1	0	Day 8, 9:00
4	1	4	4	1	3	0	0	Day 8, 8:00
2	1	2	2	4	3	0	0	Day 8, 9:00
1	2	4	1	4	1	0	0	Day 8, 9:00
5	1	2	2	5	3	0	0	Day 8, 9:00
1	1	4	1	2	2	0	0	Day 8, 9:00
3	2	2	2	4	3	0	0	Day 8, 9:00
2	1	2	2	2	3	0	0	Day 8, 9:00
2	3	2	2	4	1	0	0	Day 8, 9:00
2	1	3	1	5	2	0	0	Day 8, 9:00
2	1	2	2	1	3	0	0	Day 8, 9:00
1	1	2	2	5	3	1	0	Day 8, 16:00
2	1	2	2	4	3	0	0	Day 8, 10:00
2	2	2	2	5	3	0	0	Day 8, 7:00
3	1	3	1	3	3	0	0	Day 8, 9:00
3	1	3	1	3	1	1	0	Day 8, 9:00
2	1	3	1	1	2	1	0	Day 8, 9:00
3	1	2	2	1	3	0	0	Day 8, 9:00
4	1	2	2	2	2	0	0	Day 8, 9:00
2	1	2	2	5	3	0	0	Day 8, 9:00
5	2	1	2	5	1	0	1	Day 8, 9:00
5	1	2	2	5	3	1	0	Day 8, 8:00
2	1	3	1	5	1	0	0	Day 8, 9:00
2	1	2	2	4	3	1	0	Day 8, 8:00
3	2	2	2	2	3	0	0	Day 8, 9:00
3	1	2	2	5	3	0	0	Day 8, 8:00
3	1	2	2	1	3	0	0	Day 8, 8:00
2	2	2	3	2	1	0	1	Day 8, 9:00
1	1	2	2	2	3	0	0	Day 8, 9:00
4	2	2	1	3	1	0	0	Day 8, 9:00
2	1	2	2	4	1	1	0	Day 8, 15:00
3	1	2	2	4	3	0	0	Day 8, 14:00
3	1	2	2	2	3	0	0	Day 8, 9:00
2	1	2	2	5	3	0	0	Day 8, 8:00
3	1	2	2	2	3	0	0	Day 8, 10:00
3	2	3	1	4	1	0	0	Day 8, 7:00
3	1	3	1	2	1	0	0	Day 8, 10:00
2	1	3	1	3	2	0	0	Day 8, 10:00
4	1	3	1	4	1	0	0	Day 8, 10:00
4	1	1	2	2	1	0	1	Day 8, 10:00
3	1	1	1	1	1	0	0	Day 8, 10:00
1	2	2	2	2	3	0	0	Day 8, 16:00
3	1	4	4	4	3	0	0	Day 8, 10:00
3	1	3	1	1	2	0	0	Day 8, 8:00
3	1	2	2	2	3	0	0	Day 8, 10:00
3	1	3	1	4	1	0	0	Day 8, 9:00
2	1	1	1	1	2	0	0	Day 8, 10:00
3	1	2	2	3	3	0	0	Day 8, 10:00
2	2	3	1	5	1	0	0	Day 8, 10:00
2	1	2	2	4	2	0	0	Day 8, 8:00
3	1	3	1	5	1	1	0	Day 8, 10:00
2	1	4	4	3	3	0	0	Day 8, 10:00
2	1	2	2	1	1	0	1	Day 8, 10:00
2	1	3	2	5	1	0	0	Day 8, 10:00
1	2	3	2	3	1	0	1	Day 8, 10:00
1	1	3	1	5	1	0	0	Day 8, 10:00
2	1	3	1	1	3	0	0	Day 8, 10:00
5	1	2	2	3	3	0	0	Day 8, 10:00
2	1	3	1	5	2	0	0	Day 8, 9:00
2	1	3	1	1	1	0	0	Day 8, 10:00
3	1	2	2	3	3	1	0	Day 8, 10:00
2	1	3	1	2	1	0	0	Day 8, 9:00
3	1	2	2	4	2	0	0	Day 8, 10:00
3	1	2	2	3	3	0	0	Day 8, 10:00
2	1	3	1	2	2	1	0	Day 8, 10:00
3	1	2	2	4	3	0	0	Day 8, 9:00
3	1	4	4	1	2	0	0	Day 8, 9:00
2	1	3	1	2	1	0	0	Day 8, 10:00
1	1	3	1	4	3	0	0	Day 8, 9:00
3	1	2	2	5	3	1	0	Day 8, 10:00
3	1	2	2	1	3	0	0	Day 8, 9:00
2	1	2	2	2	3	0	0	Day 8, 10:00
2	1	4	1	4	3	0	0	Day 8, 10:00
3	1	2	2	1	3	0	0	Day 8, 10:00
4	1	2	2	5	3	0	0	Day 8, 9:00
2	1	2	2	3	3	0	0	Day 8, 10:00
1	1	2	2	5	1	1	0	Day 8, 9:00
2	1	2	2	2	3	1	0	Day 8, 10:00
1	2	2	2	3	3	1	0	Day 8, 9:00
3	1	2	2	4	3	0	0	Day 8, 9:00
2	1	3	1	1	2	1	0	Day 8, 9:00
2	1	2	2	1	3	0	0	Day 8, 10:00
1	1	2	2	4	3	1	0	Day 8, 10:00
1	1	1	1	4	1	1	0	Day 8, 10:00
3	1	4	4	1	3	1	0	Day 8, 10:00
2	1	3	1	2	1	0	0	Day 8, 10:00
2	1	3	1	5	1	1	0	Day 8, 10:00
3	1	3	1	3	1	0	0	Day 8, 9:00
4	1	4	4	4	3	0	0	Day 8, 10:00
3	1	2	2	4	3	0	0	Day 8, 10:00
2	1	3	1	2	1	0	0	Day 8, 10:00
3	1	2	2	4	1	0	0	Day 8, 10:00
2	1	4	1	4	3	0	0	Day 8, 9:00
3	1	3	1	1	1	0	0	Day 8, 9:00
2	1	2	2	4	3	1	0	Day 8, 16:00
1	1	2	2	5	3	0	0	Day 8, 10:00
4	1	2	2	4	3	0	0	Day 8, 7:00
5	2	2	2	3	3	0	0	Day 8, 10:00
1	1	3	1	1	1	0	0	Day 8, 9:00
2	2	1	1	4	1	0	0	Day 8, 7:00
2	1	3	1	1	1	0	0	Day 8, 7:00
2	1	2	2	5	3	1	0	Day 8, 10:00
2	2	4	4	1	3	1	0	Day 8, 7:00
2	1	3	1	4	1	0	0	Day 8, 10:00
3	1	2	2	1	3	0	0	Day 8, 9:00
2	1	3	1	4	1	0	0	Day 8, 10:00
5	1	2	2	5	3	1	0	Day 8, 10:00
2	1	2	2	1	3	0	0	Day 8, 15:00
3	1	2	2	1	3	0	0	Day 8, 6:00
3	1	1	5	5	2	1	0	Day 8, 11:00
2	1	2	2	4	3	0	0	Day 8, 8:00
2	1	2	2	5	3	0	0	Day 8, 11:00
3	1	2	2	3	3	0	0	Day 8, 11:00
2	2	2	2	1	3	0	0	Day 8, 11:00
2	1	2	2	1	3	0	0	Day 8, 10:00
2	1	3	1	4	1	0	0	Day 8, 16:00
3	1	3	1	2	2	0	0	Day 8, 10:00
2	1	3	1	1	1	0	0	Day 8, 11:00
4	1	2	2	1	3	0	0	Day 8, 10:00
3	1	3	1	2	1	1	0	Day 8, 11:00
5	1	3	1	5	1	0	0	Day 8, 11:00
2	2	3	1	1	1	0	0	Day 8, 11:00
1	1	2	2	3	3	0	0	Day 8, 11:00
3	1	2	2	1	3	0	0	Day 8, 10:00
2	2	2	2	5	3	0	0	Day 8, 16:00
3	1	4	4	4	1	0	0	Day 8, 11:00
1	2	4	3	3	3	0	0	Day 8, 10:00
1	1	3	4	5	3	0	0	Day 8, 11:00
4	1	2	2	2	3	0	0	Day 8, 10:00
2	1	3	1	3	2	0	0	Day 8, 10:00
2	1	3	1	3	2	0	0	Day 8, 10:00
1	1	2	2	1	3	0	0	Day 8, 11:00
2	1	3	1	2	1	0	0	Day 8, 11:00
2	1	3	1	1	1	0	0	Day 8, 11:00
3	1	3	1	5	2	0	0	Day 8, 11:00
1	1	2	2	5	1	0	0	Day 8, 11:00
2	1	2	2	2	3	0	0	Day 8, 11:00
1	2	3	1	1	1	0	0	Day 8, 10:00
3	2	4	1	5	3	0	0	Day 8, 8:00
1	2	3	1	2	2	0	0	Day 8, 11:00
2	2	1	1	5	1	0	0	Day 8, 10:00
3	1	3	1	2	2	0	0	Day 8, 11:00
5	1	2	2	1	3	0	0	Day 8, 8:00
2	1	2	2	1	3	0	0	Day 8, 11:00
2	2	4	1	5	1	0	0	Day 8, 11:00
3	1	2	2	5	3	0	0	Day 8, 11:00
3	1	2	2	2	2	0	0	Day 8, 8:00
2	2	2	2	5	3	0	0	Day 8, 10:00
2	1	1	1	2	2	0	0	Day 8, 11:00
3	1	4	2	1	1	0	1	Day 8, 11:00
2	1	2	2	2	3	0	0	Day 8, 16:00
3	1	4	4	2	3	0	0	Day 8, 9:00
3	2	4	4	1	3	0	0	Day 8, 10:00
2	1	2	2	1	3	1	0	Day 8, 11:00
3	1	2	2	3	3	0	0	Day 8, 9:00
3	1	4	4	1	3	0	0	Day 8, 11:00
2	2	2	2	1	2	1	0	Day 8, 10:00
1	1	2	2	3	3	1	0	Day 8, 10:00
2	1	3	1	4	1	0	0	Day 8, 17:00
1	1	2	2	1	3	1	0	Day 8, 10:00
3	1	2	2	5	3	0	0	Day 8, 11:00
2	2	2	2	2	3	0	0	Day 8, 10:00
4	1	2	2	3	3	0	0	Day 8, 11:00
1	1	3	1	3	1	0	0	Day 8, 11:00
2	2	4	2	5	2	0	1	Day 8, 10:00
2	1	2	2	3	3	0	0	Day 8, 11:00
5	1	2	2	1	3	0	0	Day 8, 11:00
2	1	3	1	4	3	0	0	Day 8, 11:00
3	1	2	2	2	1	0	0	Day 8, 11:00
1	1	2	2	1	3	0	0	Day 8, 11:00
2	1	3	1	5	1	0	0	Day 8, 11:00
2	1	1	1	4	1	0	1	Day 8, 11:00
2	1	4	1	4	2	1	0	Day 8, 11:00
2	1	3	1	3	1	1	0	Day 8, 11:00
3	1	4	3	3	1	0	1	Day 8, 11:00
2	1	2	2	3	3	0	0	Day 8, 11:00
1	1	1	3	4	1	0	0	Day 8, 9:00
2	1	2	2	4	3	0	0	Day 8, 11:00
3	1	3	1	3	1	0	0	Day 8, 12:00
1	2	3	1	2	2	0	0	Day 8, 9:00
3	1	2	2	5	3	0	0	Day 8, 12:00
2	1	3	1	5	2	0	0	Day 8, 10:00
3	1	2	2	1	3	1	0	Day 8, 11:00
3	1	4	2	4	3	0	0	Day 8, 11:00
2	2	3	1	4	2	1	0	Day 8, 12:00
1	1	3	1	2	1	1	0	Day 8, 9:00
3	1	3	1	2	1	0	0	Day 8, 11:00
2	1	3	1	3	1	0	0	Day 8, 9:00
3	1	3	1	5	2	1	0	Day 8, 12:00
3	2	3	1	4	2	1	0	Day 8, 12:00
4	1	2	2	1	3	0	0	Day 8, 11:00
3	1	2	2	2	3	0	0	Day 8, 12:00
2	1	2	2	5	3	0	0	Day 8, 12:00
2	1	2	2	4	3	0	0	Day 8, 12:00
2	1	2	2	2	3	1	0	Day 8, 12:00
2	1	3	1	4	2	0	0	Day 8, 12:00
4	1	2	2	1	3	0	0	Day 8, 9:00
2	1	4	1	4	1	0	0	Day 8, 9:00
1	1	3	2	3	1	0	0	Day 8, 9:00
3	1	2	2	5	3	0	0	Day 8, 11:00
2	1	2	2	3	3	0	0	Day 8, 11:00
3	2	4	1	3	2	1	1	Day 8, 12:00
4	1	2	2	1	3	0	0	Day 8, 12:00
3	1	2	2	2	3	0	0	Day 8, 9:00
2	1	2	2	2	3	0	0	Day 8, 12:00
2	1	1	1	3	2	0	0	Day 8, 11:00
2	1	2	2	5	1	0	0	Day 8, 9:00
2	1	2	2	1	3	0	0	Day 8, 11:00
2	1	2	2	1	3	0	0	Day 8, 12:00
2	1	3	1	1	2	0	0	Day 8, 11:00
2	2	2	2	1	3	0	0	Day 8, 10:00
2	2	3	1	1	1	0	0	Day 8, 12:00
1	2	3	1	1	1	1	0	Day 8, 12:00
2	2	2	2	4	3	0	0	Day 8, 11:00
2	2	2	2	5	3	0	0	Day 8, 9:00
1	1	3	1	5	1	0	0	Day 8, 11:00
3	2	2	2	3	3	0	0	Day 8, 11:00
5	2	2	1	1	2	1	0	Day 8, 12:00
2	1	2	2	1	3	0	0	Day 8, 12:00
2	1	2	2	2	3	0	0	Day 8, 11:00
3	1	2	2	5	3	0	0	Day 8, 12:00
3	1	3	1	1	1	0	0	Day 8, 12:00
3	1	2	2	3	3	0	0	Day 8, 12:00
3	1	2	2	5	3	0	0	Day 8, 11:00
1	1	4	4	2	1	0	0	Day 8, 9:00
2	1	2	2	4	3	1	0	Day 8, 9:00
2	2	2	2	3	3	1	0	Day 8, 9:00
1	1	3	1	5	1	0	0	Day 8, 12:00
2	2	1	1	4	1	0	1	Day 8, 9:00
2	1	3	1	1	3	0	0	Day 8, 9:00
2	2	2	2	5	3	0	0	Day 8, 9:00
2	1	3	1	4	2	0	0	Day 8, 12:00
5	1	2	2	3	3	0	0	Day 8, 12:00
3	1	2	2	2	3	0	0	Day 8, 11:00
4	1	3	1	5	1	0	0	Day 8, 12:00
3	1	2	2	5	3	1	0	Day 8, 9:00
2	1	1	2	1	2	0	0	Day 8, 10:00
2	1	3	1	2	2	0	0	Day 8, 11:00
1	1	2	2	3	3	0	0	Day 8, 11:00
4	1	2	2	4	3	0	0	Day 8, 12:00
1	2	2	2	1	3	0	0	Day 8, 12:00
4	1	3	1	3	1	1	0	Day 8, 12:00
2	2	2	2	1	3	0	0	Day 8, 9:00
5	1	3	1	3	2	0	0	Day 8, 11:00
3	1	4	1	5	1	0	0	Day 8, 12:00
3	1	3	1	3	2	0	0	Day 8, 9:00
2	1	2	2	1	3	0	0	Day 8, 12:00
3	2	4	4	2	3	0	0	Day 8, 12:00
3	1	2	2	1	3	0	0	Day 8, 12:00
2	1	2	2	4	3	0	0	Day 8, 12:00
2	2	2	7	1	2	0	0	Day 8, 9:00
1	1	2	2	3	3	0	0	Day 8, 9:00
3	1	2	2	2	2	0	0	Day 8, 12:00
3	2	3	1	1	1	0	0	Day 8, 12:00
3	1	3	1	3	2	0	0	Day 8, 11:00
3	1	2	2	5	3	0	0	Day 8, 12:00
2	1	2	2	3	3	0	0	Day 8, 13:00
2	1	2	2	4	3	0	0	Day 8, 13:00
2	2	2	2	2	3	0	0	Day 8, 13:00
2	2	2	2	3	3	0	0	Day 8, 13:00
1	1	2	2	5	3	0	0	Day 8, 12:00
2	1	3	1	2	1	0	0	Day 8, 13:00
2	1	3	1	3	1	0	0	Day 8, 13:00
1	1	3	1	2	1	0	0	Day 8, 13:00
2	1	3	1	3	1	0	1	Day 8, 13:00
2	1	3	1	2	2	1	0	Day 8, 13:00
2	1	2	2	2	3	0	0	Day 8, 13:00
2	1	3	1	4	3	0	0	Day 8, 11:00
3	1	2	2	3	3	0	0	Day 8, 13:00
3	1	2	2	1	3	0	0	Day 8, 13:00
3	1	2	2	1	2	0	0	Day 8, 12:00
2	1	2	2	5	3	0	0	Day 8, 10:00
1	2	3	1	3	1	0	1	Day 8, 10:00
3	1	2	2	5	3	0	0	Day 8, 11:00
5	1	2	2	4	3	0	0	Day 8, 12:00
3	1	2	2	3	3	0	0	Day 8, 12:00
2	1	2	2	5	3	0	0	Day 8, 10:00
2	2	2	2	1	3	0	0	Day 8, 13:00
1	1	1	1	5	1	0	0	Day 8, 12:00
2	2	3	1	4	1	0	0	Day 8, 13:00
1	1	3	1	3	2	0	0	Day 8, 13:00
2	1	2	2	1	3	1	0	Day 8, 13:00
2	2	2	2	2	3	0	0	Day 8, 12:00
2	1	2	2	5	3	0	0	Day 8, 13:00
2	1	4	4	5	3	0	0	Day 8, 14:00
1	1	2	2	3	3	0	0	Day 8, 13:00
2	1	2	2	4	2	0	0	Day 8, 13:00
1	2	2	2	4	3	0	0	Day 8, 12:00
1	1	2	2	3	3	1	0	Day 8, 13:00
3	2	2	2	4	3	0	0	Day 8, 10:00
3	1	2	2	1	3	1	0	Day 8, 10:00
1	1	2	2	4	3	0	0	Day 8, 13:00
3	1	3	1	3	3	0	0	Day 8, 10:00
1	1	2	2	5	3	1	0	Day 8, 12:00
2	3	1	2	5	1	0	0	Day 8, 13:00
2	2	3	1	3	1	1	0	Day 8, 12:00
2	1	2	2	4	3	0	0	Day 8, 12:00
2	1	4	1	3	2	0	0	Day 8, 11:00
3	1	2	2	5	3	0	0	Day 8, 9:00
3	1	3	1	1	2	0	0	Day 8, 11:00
2	2	3	1	3	2	1	0	Day 8, 13:00
2	1	3	1	2	1	0	0	Day 8, 13:00
2	1	1	1	5	1	0	0	Day 8, 13:00
2	1	2	2	1	3	0	0	Day 8, 12:00
3	1	2	2	4	1	0	0	Day 8, 10:00
2	1	1	1	1	2	0	0	Day 8, 12:00
1	1	2	2	5	3	0	0	Day 8, 10:00
5	2	3	1	5	1	0	0	Day 8, 13:00
4	1	3	1	5	3	0	0	Day 8, 12:00
2	1	2	2	2	3	0	0	Day 8, 13:00
2	1	5	6	1	3	1	0	Day 8, 13:00
3	2	1	3	5	2	0	0	Day 8, 11:00
2	1	2	2	4	1	0	0	Day 8, 19:00
3	2	2	2	3	3	0	0	Day 8, 10:00
5	1	3	1	4	2	1	0	Day 8, 12:00
2	1	3	1	5	1	0	0	Day 8, 14:00
2	1	2	2	2	3	0	0	Day 8, 14:00
2	1	2	2	2	3	1	0	Day 8, 14:00
4	1	4	4	2	3	0	0	Day 8, 13:00
2	1	3	1	5	1	0	1	Day 8, 14:00
3	2	1	1	5	2	0	0	Day 8, 14:00
3	1	2	2	1	3	0	0	Day 8, 14:00
2	2	2	2	5	3	0	0	Day 8, 13:00
3	1	3	1	3	1	0	0	Day 8, 13:00
3	1	2	2	4	3	0	0	Day 8, 11:00
2	1	2	2	2	3	0	0	Day 8, 13:00
1	2	3	1	3	2	0	0	Day 8, 12:00
2	1	1	1	2	1	0	1	Day 8, 14:00
2	1	2	2	2	3	0	0	Day 8, 14:00
5	2	3	1	3	1	0	0	Day 8, 12:00
3	1	2	2	3	3	0	0	Day 8, 11:00
5	2	2	2	2	3	1	0	Day 8, 13:00
3	1	2	2	4	3	0	0	Day 8, 14:00
5	2	2	2	1	3	0	0	Day 8, 14:00
5	1	3	1	4	2	0	0	Day 8, 14:00
1	2	2	2	4	3	0	0	Day 8, 11:00
1	1	3	1	2	2	0	1	Day 8, 13:00
2	2	2	2	3	3	0	0	Day 8, 11:00
2	2	3	1	5	1	0	0	Day 8, 14:00
2	3	1	1	4	2	0	1	Day 8, 14:00
2	1	3	1	2	2	0	0	Day 8, 10:00
1	1	3	1	3	2	0	0	Day 8, 12:00
2	1	3	1	4	2	0	0	Day 8, 14:00
2	2	4	4	3	1	0	1	Day 8, 13:00
1	1	3	1	3	1	1	0	Day 8, 13:00
2	1	2	2	4	3	0	0	Day 8, 12:00
2	1	2	2	3	3	0	0	Day 8, 13:00
1	1	2	2	1	3	0	0	Day 8, 19:00
2	1	3	1	4	1	0	0	Day 8, 12:00
2	1	2	2	1	3	1	0	Day 8, 12:00
2	1	2	2	5	3	1	0	Day 8, 14:00
2	1	3	1	2	1	0	0	Day 8, 12:00
2	1	2	2	4	3	0	0	Day 8, 14:00
1	1	3	1	3	2	0	0	Day 8, 11:00
2	1	2	2	3	3	0	0	Day 8, 11:00
3	2	2	2	4	3	0	0	Day 8, 14:00
2	1	2	2	5	3	1	0	Day 8, 12:00
3	2	2	2	1	3	0	0	Day 8, 12:00
3	1	2	2	4	3	0	0	Day 8, 11:00
4	1	2	2	4	3	0	0	Day 8, 15:00
2	2	3	1	1	2	0	0	Day 8, 13:00
2	1	3	1	3	1	0	0	Day 8, 12:00
2	2	2	2	2	3	0	0	Day 8, 15:00
2	1	2	1	5	2	0	0	Day 8, 15:00
4	1	2	2	4	3	1	0	Day 8, 15:00
2	1	3	1	5	1	0	0	Day 8, 15:00
2	1	2	2	1	3	0	0	Day 8, 14:00
4	1	2	2	5	3	0	0	Day 8, 12:00
3	1	3	1	2	2	0	0	Day 8, 13:00
2	1	2	2	3	3	1	0	Day 8, 12:00
2	1	1	1	4	1	0	0	Day 8, 15:00
1	1	3	1	5	2	0	0	Day 8, 21:00
2	1	2	2	1	3	0	0	Day 8, 15:00
3	1	2	2	1	3	1	0	Day 8, 12:00
2	1	3	1	3	1	0	0	Day 8, 20:00
1	1	3	1	4	1	1	0	Day 8, 15:00
1	1	5	6	5	3	0	0	Day 8, 15:00
3	1	3	1	1	1	0	0	Day 8, 12:00
2	1	1	1	5	1	1	0	Day 8, 12:00
2	1	2	2	2	3	1	0	Day 8, 12:00
3	1	3	1	1	2	0	0	Day 8, 12:00
1	2	1	1	3	1	0	1	Day 8, 15:00
3	1	3	1	1	1	0	0	Day 8, 15:00
3	1	2	2	3	3	0	0	Day 8, 15:00
1	1	3	4	1	3	0	0	Day 8, 12:00
2	2	2	2	4	3	1	0	Day 8, 15:00
2	1	2	2	4	3	0	0	Day 8, 12:00
1	1	2	2	1	3	0	0	Day 8, 14:00
3	2	1	1	2	1	0	0	Day 8, 15:00
2	2	3	1	3	1	0	1	Day 8, 15:00
3	1	2	2	2	3	0	0	Day 8, 15:00
2	2	1	3	5	1	0	0	Day 8, 15:00
4	1	2	2	3	3	0	0	Day 8, 15:00
2	1	3	1	4	1	0	0	Day 8, 15:00
5	1	1	2	5	1	0	0	Day 8, 14:00
1	2	1	1	3	1	0	0	Day 8, 15:00
3	1	2	2	5	3	0	0	Day 8, 14:00
2	1	3	1	4	2	0	0	Day 8, 12:00
3	1	3	1	1	2	0	0	Day 8, 15:00
2	2	2	2	2	3	0	0	Day 8, 15:00
5	1	2	2	5	3	0	0	Day 8, 15:00
3	1	2	2	3	3	0	0	Day 8, 15:00
3	1	3	1	2	3	0	0	Day 8, 15:00
3	1	3	1	2	1	0	0	Day 8, 15:00
2	1	4	1	5	3	0	0	Day 8, 14:00
2	1	2	2	5	3	1	0	Day 8, 15:00
2	1	2	2	5	3	1	0	Day 8, 15:00
2	2	2	2	5	3	1	0	Day 8, 14:00
3	1	3	1	2	2	1	0	Day 8, 15:00
1	2	2	2	1	3	0	0	Day 8, 12:00
2	1	4	1	5	2	0	0	Day 8, 13:00
3	1	3	1	3	2	1	0	Day 8, 15:00
1	1	2	2	3	3	0	0	Day 8, 21:00
2	1	2	2	2	3	0	0	Day 8, 15:00
3	1	3	1	5	2	0	0	Day 8, 15:00
1	1	3	1	2	1	0	0	Day 8, 16:00
1	1	3	1	3	2	0	0	Day 8, 15:00
2	1	2	2	5	3	0	0	Day 8, 13:00
1	1	2	2	1	3	0	0	Day 8, 13:00
2	1	2	2	3	2	1	0	Day 8, 13:00
1	1	2	2	4	3	0	0	Day 8, 13:00
5	1	3	1	1	1	0	0	Day 8, 13:00
1	1	3	1	5	2	0	0	Day 8, 13:00
2	1	3	1	1	2	1	0	Day 8, 16:00
3	1	2	2	4	3	0	0	Day 8, 16:00
1	2	2	2	2	3	0	0	Day 8, 15:00
1	1	3	1	5	1	1	0	Day 8, 16:00
2	1	2	2	3	3	1	0	Day 8, 13:00
1	1	2	2	3	3	1	0	Day 8, 16:00
3	1	3	1	2	1	1	0	Day 8, 15:00
3	1	3	4	2	3	1	0	Day 8, 16:00
2	1	2	2	3	3	0	0	Day 8, 16:00
2	1	2	2	2	3	1	0	Day 8, 15:00
2	1	2	2	5	3	1	0	Day 8, 13:00
1	1	3	1	1	2	0	0	Day 8, 16:00
1	2	3	1	3	1	0	0	Day 8, 13:00
4	1	4	2	5	3	0	0	Day 8, 13:00
1	1	2	2	2	3	0	0	Day 8, 13:00
3	1	2	2	3	3	0	0	Day 8, 15:00
1	1	2	2	1	3	0	0	Day 8, 16:00
3	1	2	2	2	3	0	0	Day 8, 16:00
3	1	2	2	3	3	0	0	Day 8, 13:00
2	1	2	2	3	3	0	0	Day 8, 15:00
1	1	2	2	1	3	0	0	Day 8, 15:00
2	2	2	2	3	3	0	0	Day 8, 13:00
3	1	2	2	5	3	0	0	Day 8, 16:00
2	2	3	1	5	3	1	0	Day 8, 15:00
3	1	2	2	4	3	0	0	Day 8, 16:00
2	1	2	2	1	2	0	0	Day 8, 21:00
5	1	2	2	4	3	0	0	Day 8, 13:00
3	1	3	1	2	2	1	0	Day 8, 16:00
2	1	3	1	3	2	0	0	Day 8, 13:00
3	2	1	1	1	3	0	0	Day 8, 16:00
3	2	2	2	4	3	0	0	Day 8, 15:00
3	1	2	2	3	3	1	0	Day 8, 15:00
2	2	2	2	4	3	0	0	Day 8, 16:00
2	1	2	2	2	3	0	0	Day 8, 17:00
2	1	3	1	1	1	1	0	Day 8, 17:00
2	1	2	2	5	3	0	0	Day 8, 14:00
2	1	2	2	5	3	0	0	Day 8, 14:00
2	1	3	1	2	1	1	0	Day 8, 17:00
2	1	3	1	4	1	1	0	Day 8, 16:00
2	2	3	1	2	1	1	0	Day 8, 17:00
3	1	3	1	5	3	0	0	Day 8, 14:00
2	2	3	4	1	1	0	0	Day 8, 17:00
2	1	3	1	2	2	0	0	Day 8, 17:00
1	1	4	1	1	1	0	0	Day 8, 17:00
3	1	3	1	3	1	0	0	Day 8, 17:00
3	1	3	1	2	3	0	1	Day 8, 17:00
3	1	3	1	4	1	0	0	Day 8, 17:00
2	1	2	2	2	3	0	0	Day 8, 17:00
2	1	2	2	1	3	0	0	Day 8, 16:00
1	1	2	2	5	2	0	0	Day 8, 13:00
1	1	3	1	5	2	0	0	Day 8, 17:00
2	1	2	2	3	3	0	0	Day 8, 17:00
2	1	2	2	2	3	0	0	Day 8, 14:00
2	1	3	1	3	2	0	0	Day 8, 17:00
2	1	3	1	5	1	0	0	Day 8, 16:00
1	1	2	2	1	3	1	0	Day 8, 15:00
3	1	2	2	5	3	1	0	Day 8, 17:00
2	1	2	2	2	3	0	0	Day 8, 17:00
2	1	3	1	4	1	0	0	Day 8, 16:00
2	1	2	2	2	3	0	0	Day 8, 17:00
3	1	2	2	1	3	0	0	Day 8, 17:00
5	1	2	2	3	1	0	0	Day 8, 16:00
1	1	2	2	2	3	0	0	Day 8, 17:00
5	1	2	1	1	1	0	1	Day 8, 17:00
3	1	3	1	3	1	0	0	Day 8, 14:00
5	1	3	1	3	1	0	0	Day 8, 16:00
5	1	2	2	2	3	0	0	Day 8, 17:00
